Frame,pitch_001_X,pitch_001_Y,pitch_001_Z,pitch_002_X,pitch_002_Y,pitch_002_Z,pitch_003_X,pitch_003_Y,pitch_003_Z,right_001_X,right_001_Y,right_001_Z,right_002_X,right_002_Y,right_002_Z,right_003_X,right_003_Y,right_003_Z,right_004_X,right_004_Y,right_004_Z,right_005_X,right_005_Y,right_005_Z,right_006_X,right_006_Y,right_006_Z,webcam_001_X,webcam_001_Y,webcam_001_Z,webcam_002_X,webcam_002_Y,webcam_002_Z,webcam_003_X,webcam_003_Y,webcam_003_Z,zed_pitch_001_X,zed_pitch_001_Y,zed_pitch_001_Z,zed_pitch_002_X,zed_pitch_002_Y,zed_pitch_002_Z,zed_pitch_003_X,zed_pitch_003_Y,zed_pitch_003_Z,zed_pitch_004_X,zed_pitch_004_Y,zed_pitch_004_Z
40,3572.967529,1497.67749,355.380249,3573.528809,1305.197998,340.939575,3566.4021,1077.640869,371.975861,3164.01123,1455.233276,123.994896,3115.751465,1460.89978,222.031769,3145.591064,1492.333862,192.196671,3140.762939,1486.740723,148.622787,3093.739746,1460.849487,179.302399,3117.410156,1497.700562,181.279831,3871.589844,1661.985229,21.492393,3789.292969,1644.68335,-66.399132,3817.951172,1561.020752,-68.725494,3834.692139,1329.290527,137.684525,3758.535645,1324.391113,182.80687,3765.85791,1331.598145,35.039776,3811.512451,1310.282593,-11.407781
41,3573.084473,1497.69519,355.219971,3573.537354,1305.183472,340.903534,3566.411377,1077.645508,371.969391,3164.016846,1455.236328,123.99321,3115.503174,1460.976318,222.237061,3145.609619,1492.292969,192.180786,3140.768799,1486.740479,148.621368,3093.753906,1460.851318,179.295319,3117.418945,1497.658203,181.276779,3871.616455,1661.972656,21.499283,3789.318359,1644.672974,-66.39917,3817.984619,1561.010132,-68.736343,3834.718262,1329.288574,137.689804,3758.52124,1324.37439,182.795776,3765.86792,1331.59082,35.04591,3811.522705,1310.278931,-11.42705
42,3572.996338,1497.679688,355.347321,3573.523682,1305.181274,340.865845,3566.401123,1077.642212,371.980347,3164.032471,1455.228394,123.984985,3115.514893,1460.958008,222.237411,3145.611816,1492.269165,192.18811,3140.942871,1486.679443,148.670105,3093.759521,1460.825806,179.292908,3117.4375,1497.604126,181.280823,3871.607422,1661.965454,21.483673,3789.350342,1644.659912,-66.387733,3818.002686,1560.964722,-68.729874,3834.743408,1329.294556,137.701355,3758.512695,1324.369995,182.793091,3765.880615,1331.57251,35.047626,3811.544189,1310.260742,-11.472591
43,3572.984863,1497.646729,355.36911,3573.569824,1305.150391,340.848022,3566.418701,1077.629883,371.990814,3164.032471,1455.235596,123.975136,3115.517578,1460.969116,222.245071,3145.597656,1492.24292,192.185516,3140.97583,1486.66394,148.668808,3093.780029,1460.816895,179.291748,3117.447266,1497.560913,181.293427,3871.635986,1661.946411,21.498213,3789.333496,1644.623779,-66.381653,3818.007324,1560.926636,-68.754387,3834.776611,1329.277588,137.694702,3758.528564,1324.365967,182.806274,3765.877441,1331.546021,35.039837,3811.56665,1310.272583,-11.543628
44,3573.11499,1497.655884,355.204742,3573.595703,1305.12439,340.787445,3566.413818,1077.606567,371.984192,3164.071777,1455.22876,123.999481,3115.496826,1460.964233,222.239548,3145.619629,1492.216187,192.17569,3141.030518,1486.705688,148.7686,3093.782715,1460.765259,179.259018,3117.4375,1497.521606,181.309875,3871.627441,1661.911987,21.502851,3789.356934,1644.61084,-66.397064,3818.030029,1560.895264,-68.780128,3834.782959,1329.265503,137.683319,3758.527832,1324.354858,182.816406,3765.901367,1331.500732,35.040848,3811.593018,1310.247925,-11.567276
45,3573.072266,1497.581543,355.255524,3573.609375,1305.097168,340.731415,3566.39209,1077.608643,372.000977,3164.092773,1455.214111,124.005409,3115.698486,1460.905518,222.063873,3145.608887,1492.185181,192.174377,3141.04126,1486.700562,148.766602,3093.801514,1460.787476,179.280212,3117.454346,1497.498291,181.309174,3871.754883,1661.777344,21.467812,3789.359131,1644.578613,-66.396873,3818.047852,1560.87793,-68.799629,3834.794678,1329.253296,137.673035,3758.522949,1324.317749,182.814819,3765.895752,1331.47937,35.034103,3811.602783,1310.237427,-11.586157
46,3573.029053,1497.533325,355.286194,3573.606445,1305.067383,340.714508,3566.380859,1077.607056,372.006256,3164.10498,1455.221313,124.013237,3115.71167,1460.897827,222.027145,3145.587891,1492.159912,192.184647,3141.066895,1486.68103,148.788437,3093.808838,1460.71936,179.235046,3117.441406,1497.432495,181.324905,3871.729004,1661.72168,21.488455,3789.340088,1644.55481,-66.39518,3818.068115,1560.850708,-68.810799,3834.814453,1329.246094,137.68103,3758.510986,1324.303589,182.813385,3765.898926,1331.461182,35.02705,3811.628418,1310.239258,-11.616455
47,3573.022705,1497.513794,355.289642,3573.61084,1305.051514,340.695923,3566.384277,1077.580688,372.003998,3164.117676,1455.238281,123.96183,3115.482422,1460.901733,222.241425,3145.586426,1492.153076,192.192123,3141.060059,1486.678589,148.792831,3093.792969,1460.726685,179.224182,3117.427246,1497.416138,181.344162,3871.728271,1661.689575,21.506119,3789.34375,1644.549194,-66.403839,3818.089844,1560.81189,-68.828018,3834.811523,1329.225342,137.695694,3758.50293,1324.278564,182.819626,3765.891602,1331.428467,35.057335,3811.601807,1310.240723,-11.600915
48,3573.009521,1497.510742,355.29248,3573.623047,1305.035034,340.715729,3566.386963,1077.569946,372.011719,3164.112305,1455.238647,123.935104,3115.458984,1460.894897,222.249893,3145.54126,1492.130981,192.216537,3141.132812,1486.626953,148.798157,3093.77002,1460.706055,179.23143,3117.427979,1497.418335,181.335159,3871.721436,1661.676758,21.492582,3789.330566,1644.535278,-66.402901,3818.059814,1560.79126,-68.828796,3834.799316,1329.202393,137.715988,3758.503662,1324.259033,182.832428,3765.984375,1331.455566,34.992699,3811.601562,1310.218872,-11.608689
49,3573.009277,1497.509155,355.277588,3573.621582,1305.024536,340.699707,3566.364014,1077.556885,372.041382,3164.097412,1455.245239,123.995224,3115.470215,1460.863037,222.24913,3145.523193,1492.121948,192.230835,3141.06958,1486.668823,148.80069,3093.772461,1460.680664,179.21962,3117.403809,1497.401123,181.33847,3871.700195,1661.675659,21.490627,3789.317627,1644.510376,-66.400208,3818.036865,1560.749756,-68.813721,3834.778564,1329.1875,137.736252,3758.489502,1324.245117,182.849442,3765.915527,1331.407471,35.075939,3811.610107,1310.224976,-11.611754
50,3572.988281,1497.494263,355.300171,3573.616455,1305.02002,340.703522,3566.136963,1077.369019,371.979401,3164.105469,1455.236206,124.010513,3115.455566,1460.832886,222.263504,3145.485107,1492.126465,192.260437,3141.047119,1486.672852,148.808258,3093.753662,1460.686646,179.218094,3117.370117,1497.379272,181.356445,3871.693359,1661.69519,21.484526,3789.327637,1644.510132,-66.39373,3818.020508,1560.727905,-68.799263,3834.74585,1329.195557,137.73584,3758.401367,1324.160034,182.871567,3765.869873,1331.374878,35.068665,3811.573975,1310.21936,-11.54986
51,3572.981445,1497.499878,355.306213,3573.607422,1305.032593,340.726685,3566.204102,1077.466675,372.006683,3164.104736,1455.225098,124.019341,3115.429932,1460.819458,222.26326,3145.470703,1492.130981,192.265488,3140.908203,1486.725464,148.776108,3093.730957,1460.690552,179.229294,3117.353027,1497.395142,181.368927,3871.595215,1661.775757,21.549356,3789.325928,1644.528809,-66.414848,3818.012939,1560.749634,-68.804039,3834.727051,1329.195679,137.745636,3758.355469,1324.145142,182.899628,3765.838867,1331.387329,35.053078,3811.576416,1310.220703,-11.551229
52,3572.96875,1497.515991,355.307892,3573.584473,1305.051147,340.745819,3566.320312,1077.55188,372.04007,3164.100586,1455.228149,124.002396,3115.431885,1460.815063,222.266479,3145.447754,1492.150024,192.301147,3140.867676,1486.740356,148.770004,3093.717773,1460.695068,179.237488,3117.317383,1497.424316,181.375046,3871.689941,1661.743042,21.472778,3789.318359,1644.537354,-66.409119,3818.002441,1560.772461,-68.781044,3834.70752,1329.179688,137.755707,3758.437988,1324.226562,182.902573,3765.827881,1331.395752,35.056419,3811.548584,1310.218262,-11.491523
53,3572.970459,1497.532104,355.320618,3573.558838,1305.066528,340.789764,3566.12085,1077.363159,371.964813,3164.069824,1455.216797,124.035835,3115.450928,1460.801147,222.243286,3145.412598,1492.161255,192.313751,3140.84375,1486.739624,148.787155,3093.71582,1460.740845,179.304413,3117.289062,1497.46936,181.3918,3871.567383,1661.809326,21.542955,3789.291016,1644.54834,-66.392265,3817.985352,1560.785034,-68.765694,3834.661133,1329.148193,137.790253,3758.465332,1324.258545,182.8853,3765.829102,1331.414429,35.065758,3811.525879,1310.199463,-11.475232
54,3572.914795,1497.599243,355.387207,3573.546631,1305.089111,340.836121,3566.188232,1077.451538,372.020844,3164.067139,1455.224243,124.039177,3115.43042,1460.772827,222.259415,3145.409424,1492.188599,192.30365,3140.846191,1486.729248,148.760529,3093.718018,1460.755859,179.300766,3117.276123,1497.509277,181.392349,3871.55249,1661.865845,21.540619,3789.279785,1644.573364,-66.405617,3817.957031,1560.82666,-68.763451,3834.602783,1329.151489,137.805496,3758.473389,1324.255859,182.868835,3765.815674,1331.443237,35.08395,3811.5,1310.214233,-11.388347
55,3572.996094,1497.567627,355.374634,3573.539062,1305.125854,340.848511,3566.286133,1077.554443,372.033386,3164.033447,1455.22522,124.088913,3115.426514,1460.773315,222.263474,3145.398438,1492.20166,192.340546,3140.77002,1486.69458,148.661362,3093.687744,1460.759888,179.311859,3117.223145,1497.541748,181.420471,3871.554688,1661.918823,21.510159,3789.284668,1644.609253,-66.403732,3817.945312,1560.865112,-68.734177,3834.566895,1329.166382,137.824524,3758.462158,1324.267456,182.878235,3765.809082,1331.487183,35.079182,3811.483154,1310.226074,-11.387983
56,3572.924561,1497.625488,355.391235,3573.495361,1305.155151,340.875885,3566.359375,1077.595947,372.015228,3164.032715,1455.238647,124.106842,3115.413574,1460.778076,222.273331,3145.354492,1492.28064,192.377884,3140.72998,1486.699829,148.676636,3093.669922,1460.787964,179.312576,3117.218506,1497.614014,181.480881,3871.566406,1661.955322,21.508905,3789.287354,1644.645874,-66.408157,3817.92334,1560.895752,-68.735504,3834.528809,1329.170898,137.824448,3758.460205,1324.290649,182.890472,3765.796143,1331.522095,35.08083,3811.443604,1310.23999,-11.287848
57,3572.907471,1497.666138,355.398132,3573.462891,1305.192383,340.894226,3566.360596,1077.594727,372.023895,3164.044678,1455.247314,124.125366,3115.402588,1460.816284,222.279221,3145.306641,1492.330933,192.43129,3140.728027,1486.694702,148.667862,3093.650146,1460.792847,179.31012,3117.187012,1497.655884,181.535248,3871.560303,1661.989014,21.501007,3789.275146,1644.673584,-66.422989,3817.911133,1560.938354,-68.72525,3834.527344,1329.214722,137.783051,3758.449707,1324.305664,182.889526,3765.796631,1331.5448,35.086399,3811.443359,1310.233154,-11.268942
58,3572.918213,1497.684814,355.405182,3573.452393,1305.216553,340.909485,3566.365234,1077.586548,372.007141,3164.069824,1455.268921,124.106567,3115.400391,1460.819214,222.274216,3145.283936,1492.373291,192.45282,3140.6875,1486.684814,148.674652,3093.622314,1460.797974,179.324173,3117.185791,1497.665161,181.521179,3871.549805,1662.021362,21.478476,3789.2771,1644.693237,-66.427711,3817.906006,1560.976196,-68.723206,3834.518555,1329.197266,137.800552,3758.484863,1324.332764,182.875549,3765.791504,1331.572754,35.068409,3811.439209,1310.250977,-11.237331
59,3572.917236,1497.687378,355.389526,3573.47168,1305.219238,340.960327,3566.364014,1077.585083,371.991608,3164.069092,1455.283813,124.107971,3115.422852,1460.821411,222.245926,3145.278076,1492.386353,192.452286,3140.661621,1486.697388,148.67836,3093.622803,1460.809937,179.336349,3117.179199,1497.717041,181.490219,3871.557129,1662.044067,21.48403,3789.265137,1644.712891,-66.425255,3817.887939,1561.006836,-68.703156,3834.515137,1329.236084,137.763535,3758.489014,1324.340698,182.862274,3765.793457,1331.596069,35.059727,3811.408447,1310.272583,-11.206703
60,3572.928711,1497.691406,355.396759,3573.471924,1305.234619,340.991791,3566.36084,1077.592285,371.995819,3164.091553,1455.297852,124.092758,3115.379639,1460.837402,222.29158,3145.29248,1492.405884,192.442322,3140.644531,1486.690796,148.670319,3093.618652,1460.814941,179.342758,3117.182617,1497.710571,181.494141,3871.560303,1662.031616,21.492195,3789.275879,1644.724365,-66.415123,3817.936523,1561.008179,-68.760231,3834.55249,1329.264648,137.735596,3758.48999,1324.364502,182.856476,3765.788818,1331.618896,35.06942,3811.432861,1310.253174,-11.243344
61,3572.928711,1497.69397,355.386292,3573.473877,1305.238647,340.992279,3566.378174,1077.607666,371.987579,3164.10498,1455.300537,124.098602,3115.368652,1460.858643,222.287186,3145.275146,1492.414062,192.440536,3140.637695,1486.699463,148.680893,3093.616211,1460.817993,179.351639,3117.181152,1497.71875,181.503342,3871.564941,1662.015137,21.493238,3789.281738,1644.721191,-66.411156,3817.943115,1561.003662,-68.750656,3834.594971,1329.283813,137.723206,3758.501709,1324.382935,182.847031,3765.811523,1331.619141,35.053391,3811.403809,1310.273926,-11.21929
62,3572.983154,1497.675781,355.414886,3573.474854,1305.250366,340.978546,3566.37915,1077.633057,371.987732,3164.123047,1455.322998,124.1092,3115.352295,1460.885498,222.285309,3145.286865,1492.411255,192.423035,3140.639648,1486.709351,148.684906,3093.611816,1460.80188,179.356323,3117.188477,1497.714111,181.493896,3871.566895,1662.025635,21.488483,3789.279053,1644.717529,-66.409821,3817.914551,1561.031494,-68.703148,3834.634033,1329.300049,137.699966,3758.541016,1324.390625,182.820099,3765.804932,1331.632202,35.051041,3811.435059,1310.283447,-11.202206
63,3572.948486,1497.679932,355.379578,3573.508789,1305.239624,340.981873,3566.388916,1077.654785,371.979248,3164.12207,1455.300903,124.153809,3115.352295,1460.891602,222.296158,3145.35083,1492.360474,192.374268,3140.649414,1486.714233,148.693481,3093.630371,1460.804321,179.353333,3117.2229,1497.678833,181.404907,3871.55957,1662.026001,21.475815,3789.278809,1644.7052,-66.43718,3817.958252,1561.01062,-68.753609,3834.660889,1329.311768,137.697678,3758.534912,1324.388184,182.798126,3765.820557,1331.618408,35.044407,3811.458984,1310.291016,-11.278371
64,3573.000244,1497.645752,355.329956,3573.520508,1305.22522,340.953979,3566.382568,1077.643799,371.983826,3164.134521,1455.344849,124.118935,3115.3396,1460.906616,222.294678,3145.401855,1492.307007,192.310349,3140.660156,1486.720703,148.691589,3093.644043,1460.776855,179.347778,3117.23584,1497.651367,181.355011,3871.585205,1662.016846,21.489338,3789.300049,1644.702026,-66.414909,3817.942871,1561.015869,-68.708206,3834.688965,1329.300781,137.704056,3758.533203,1324.397583,182.805786,3765.852295,1331.600098,35.042133,3811.478516,1310.285278,-11.320023
65,3572.975586,1497.669067,355.368134,3573.534912,1305.198975,340.927429,3566.39209,1077.647949,371.975159,3164.134033,1455.319702,124.125854,3115.331055,1460.902954,222.315384,3145.423828,1492.268921,192.289597,3140.668213,1486.714233,148.699921,3093.65625,1460.748413,179.336533,3117.25,1497.624146,181.357697,3871.599854,1662.001953,21.487646,3789.325684,1644.706543,-66.428101,3817.993408,1560.983276,-68.781631,3834.702148,1329.303467,137.695847,3758.523193,1324.395142,182.803024,3765.949463,1331.633057,34.980633,3811.51416,1310.279297,-11.371143
66,3573.021973,1497.633911,355.320953,3573.549561,1305.189331,340.888702,3566.404541,1077.656616,371.973572,3164.138672,1455.305786,124.141022,3115.325439,1460.889893,222.333084,3145.423096,1492.230835,192.304398,3140.669189,1486.721191,148.697586,3093.667236,1460.750244,179.352875,3117.256104,1497.578247,181.38237,3871.610107,1661.990234,21.480103,3789.333984,1644.688965,-66.418694,3817.999023,1560.989624,-68.742798,3834.728516,1329.309692,137.687943,3758.529053,1324.382324,182.818359,3765.881836,1331.574707,35.029835,3811.527344,1310.276855,-11.423378
67,3572.98584,1497.653076,355.345795,3573.552002,1305.160278,340.860931,3566.395508,1077.648926,371.948547,3164.125,1455.297852,124.149933,3115.29248,1460.91272,222.361923,3145.440918,1492.196655,192.305252,3140.704346,1486.712158,148.718399,3093.650146,1460.680176,179.322708,3117.281494,1497.526978,181.382217,3871.633057,1661.972046,21.487005,3789.332031,1644.671387,-66.416199,3818.001465,1560.958252,-68.743538,3834.760742,1329.299438,137.679916,3758.521729,1324.375244,182.812943,3765.863037,1331.547607,35.03231,3811.549072,1310.283936,-11.48335
68,3573.106201,1497.6698,355.190308,3573.58252,1305.140137,340.808655,3566.4021,1077.637817,371.984741,3164.157715,1455.290283,124.111168,3115.285645,1460.895996,222.365448,3145.44043,1492.157471,192.306961,3140.88208,1486.634644,148.756378,3093.663574,1460.661377,179.314224,3117.30957,1497.462524,181.362259,3871.624756,1661.931519,21.495476,3789.340088,1644.646973,-66.411919,3818.000977,1560.918457,-68.763268,3834.773682,1329.295166,137.667816,3758.503662,1324.357788,182.794815,3765.865479,1331.5271,35.033417,3811.563721,1310.263794,-11.476585
69,3573.07373,1497.594604,355.27124,3573.601562,1305.116699,340.746857,3566.392334,1077.634155,371.980316,3164.16748,1455.29248,124.107803,3115.300049,1460.887817,222.374985,3145.430664,1492.136108,192.319473,3140.880127,1486.614258,148.768875,3093.656494,1460.660767,179.305283,3117.295898,1497.424316,181.403427,3871.638672,1661.900879,21.506773,3789.346924,1644.611572,-66.407288,3818.032471,1560.888062,-68.773003,3834.798096,1329.282349,137.657837,3758.522461,1324.331787,182.794159,3765.879395,1331.492065,35.027416,3811.590576,1310.276978,-11.549917
70,3573.036133,1497.556274,355.285889,3573.615234,1305.086792,340.73053,3566.382568,1077.609253,371.978027,3164.174316,1455.268311,124.126747,3115.281006,1460.870728,222.377716,3145.426025,1492.108276,192.334198,3140.901855,1486.603394,148.776688,3093.679199,1460.653931,179.307022,3117.302002,1497.382812,181.407654,3871.745605,1661.762085,21.469526,3789.354248,1644.583252,-66.418205,3818.049561,1560.868042,-68.791008,3834.810791,1329.261963,137.656036,3758.51416,1324.307251,182.807953,3765.884277,1331.46106,35.0177,3811.619141,1310.247437,-11.590872
71,3573.027344,1497.518555,355.27417,3573.607422,1305.064575,340.709167,3566.354736,1077.592285,372.001678,3164.140625,1455.24231,124.136955,3115.280029,1460.825806,222.393311,3145.422852,1492.077515,192.349503,3140.897217,1486.5979,148.771225,3093.673096,1460.626343,179.314255,3117.29541,1497.352539,181.408829,3871.724609,1661.715454,21.485289,3789.33667,1644.548584,-66.418251,3818.052246,1560.823608,-68.799622,3834.803223,1329.242554,137.653854,3758.508789,1324.287598,182.823746,3765.880127,1331.431885,35.029568,3811.602051,1310.252075,-11.582765
72,3573.023193,1497.509399,355.270874,3573.606934,1305.033813,340.688385,3566.135498,1077.393066,371.94104,3164.148926,1455.234985,124.140793,3115.273193,1460.817627,222.395706,3145.382324,1492.070679,192.370728,3140.798096,1486.713989,148.865692,3093.651367,1460.508789,179.396759,3117.282227,1497.335938,181.433273,3871.713623,1661.692627,21.50219,3789.327393,1644.532349,-66.406616,3818.063232,1560.791626,-68.817833,3834.786865,1329.234985,137.656281,3758.489746,1324.269897,182.824158,3765.870117,1331.40918,35.028767,3811.619873,1310.244629,-11.604264
73,3573.024658,1497.507812,355.283478,3573.606445,1305.041504,340.68399,3566.219971,1077.473755,371.992859,3164.128418,1455.21582,124.159256,3115.264404,1460.789673,222.41243,3145.364258,1492.075562,192.373566,3140.943359,1486.625244,148.884491,3093.637451,1460.48999,179.408295,3117.240967,1497.333862,181.476486,3871.715088,1661.682861,21.501867,3789.335449,1644.531128,-66.401031,3818.043945,1560.766846,-68.812019,3834.774658,1329.206909,137.669342,3758.469482,1324.259399,182.830826,3765.867676,1331.394043,35.029194,3811.60083,1310.234131,-11.608144
74,3572.998291,1497.501099,355.272491,3573.596436,1305.033203,340.708893,3566.325928,1077.546997,372.009918,3164.047119,1455.18335,124.201332,3115.259766,1460.74939,222.424362,3145.343994,1492.073608,192.409103,3140.792236,1486.685425,148.874252,3093.618896,1460.48938,179.423355,3117.22876,1497.31311,181.472458,3871.699951,1661.672729,21.517878,3789.330566,1644.526245,-66.416313,3818.038818,1560.741577,-68.806267,3834.749268,1329.209351,137.679123,3758.474121,1324.238037,182.842224,3765.850098,1331.386108,35.049404,3811.599365,1310.228149,-11.629372
75,3572.999268,1497.49646,355.284546,3573.60498,1305.032471,340.748108,3566.142822,1077.381958,371.9617,3164.009521,1455.158691,124.246696,3115.279541,1460.735962,222.426636,3145.302246,1492.063477,192.457016,3140.775635,1486.667603,148.885635,3093.609619,1460.473877,179.426102,3117.208984,1497.329712,181.48143,3871.701172,1661.668945,21.507065,3789.317871,1644.526001,-66.408035,3818.014893,1560.73999,-68.815186,3834.739014,1329.200317,137.685272,3758.397217,1324.162842,182.854401,3765.839111,1331.386108,35.040348,3811.591797,1310.226318,-11.551662
76,3572.983398,1497.513184,355.297424,3573.582764,1305.036255,340.774536,3566.088867,1077.348389,371.954559,3164.016602,1455.170044,124.215492,3115.246826,1460.703125,222.448761,3145.291016,1492.06665,192.486038,3140.752197,1486.663696,148.906998,3093.578613,1460.494873,179.45372,3117.184814,1497.340332,181.512436,3871.665527,1661.704956,21.498457,3789.306641,1644.526001,-66.405762,3818.012207,1560.761597,-68.80407,3834.708496,1329.203491,137.702621,3758.36084,1324.148804,182.875504,3765.825928,1331.395752,35.029678,3811.576172,1310.232544,-11.534221
77,3572.969727,1497.525269,355.300446,3573.573975,1305.057617,340.7854,3566.241455,1077.494385,372.021667,3164.016113,1455.156982,124.213509,3115.249268,1460.687622,222.458603,3145.25708,1492.081055,192.482162,3140.657471,1486.625732,148.809906,3093.554443,1460.494385,179.465927,3117.136963,1497.360718,181.555069,3871.55542,1661.810303,21.554995,3789.296875,1644.552856,-66.400612,3817.975586,1560.779785,-68.779747,3834.666748,1329.169067,137.751984,3758.418457,1324.241455,182.882126,3765.820068,1331.414917,35.05566,3811.543701,1310.223755,-11.497209
78,3572.97168,1497.53186,355.306824,3573.554199,1305.075928,340.801025,3566.355469,1077.571533,372.026398,3163.976562,1455.167358,124.240593,3115.259766,1460.686157,222.470062,3145.248779,1492.0979,192.489822,3140.713135,1486.436279,148.91008,3093.529297,1460.498291,179.488098,3117.099609,1497.4104,181.579483,3871.556641,1661.872803,21.547348,3789.288818,1644.572632,-66.40332,3817.963379,1560.819336,-68.767174,3834.604492,1329.168457,137.785995,3758.458008,1324.261963,182.870712,3765.805908,1331.441284,35.072857,3811.51709,1310.227173,-11.463156
79,3572.923828,1497.600464,355.372803,3573.524414,1305.102173,340.863312,3566.341064,1077.580444,372.048767,3163.937256,1455.161621,124.246223,3115.263428,1460.661255,222.457809,3145.238525,1492.108276,192.518372,3140.631836,1486.61145,148.847519,3093.452637,1460.518799,179.533997,3117.065918,1497.467896,181.597275,3871.557373,1661.914062,21.517635,3789.297363,1644.600098,-66.390282,3817.943115,1560.845825,-68.753975,3834.555176,1329.180176,137.805618,3758.457275,1324.27063,182.878265,3765.793213,1331.468384,35.078465,3811.498047,1310.233276,-11.422437
